num_hidden_layers,hidden_size,layer,neuron_index,value
2,10,0,0,0.08943695
2,10,0,0,0.1112958
2,10,0,0,0.1640563
2,10,0,0,0.157635
2,10,0,0,0.108043104
2,10,0,0,0.12098573
2,10,0,0,0.10604766
2,10,0,0,0.16923302
2,10,0,0,0.16600873
2,10,0,0,0.100711346
2,10,0,0,0.0995883
2,10,0,0,0.16523683
2,10,0,0,0.11064312
2,10,0,0,0.15997143
2,10,0,0,0.09458664
2,10,0,0,0.11343997
2,10,0,0,0.08474677
2,10,0,0,0.16869198
2,10,0,0,0.16770086
2,10,0,0,0.09803859
2,10,0,0,0.08903861
2,10,0,0,0.10073458
2,10,0,0,0.09851775
2,10,0,0,0.1625826
2,10,0,0,0.09601043
2,10,0,0,0.16691321
2,10,0,0,0.11728228
2,10,0,0,0.15462343
2,10,0,0,0.14366303
2,10,0,0,0.119251825
2,10,0,0,0.14349234
2,10,0,0,0.13350463
2,10,0,0,0.16706952
2,10,0,0,0.16685906
2,10,0,0,0.1103125
2,10,0,0,0.14477178
2,10,0,0,0.15264061
2,10,0,0,0.14355195
2,10,0,0,0.16153252
2,10,0,0,0.16076021
2,10,0,0,0.101342775
2,10,0,0,0.10517409
2,10,0,0,0.12111648
2,10,0,0,0.14999954
2,10,0,0,0.11263611
2,10,0,0,0.12486907
2,10,0,0,0.15715857
2,10,0,0,0.11763135
2,10,0,0,0.08807278
2,10,0,0,0.16859058
2,10,0,0,0.16904905
2,10,0,0,0.12133236
2,10,0,0,0.09476881
2,10,0,0,0.15264487
2,10,0,0,0.117421046
2,10,0,0,0.096895814
2,10,0,0,0.113672666
2,10,0,0,0.11757945
2,10,0,0,0.08436678
2,10,0,0,0.09908555
2,10,0,0,0.1506868
2,10,0,0,0.12310448
2,10,0,0,0.10506228
2,10,0,0,0.089289986
2,10,0,0,0.16907205
2,10,0,0,0.103760116
2,10,0,0,0.1391204
